ENDW,AACT,AREGWLD,FACRES,SCEN,Value
AEZ16,AgrFishFor,HighIncome,pfe,SRnD20,-12.788046837
AEZ17,AgrFishFor,HighIncome,pfe,SRnD20,-13.014771461
AEZ18,AgrFishFor,HighIncome,pfe,SRnD20,-13.014770508
UnSkLab,AgrFishFor,HighIncome,pfe,SRnD20,0.72660315037
SkLab,AgrFishFor,HighIncome,pfe,SRnD20,0.24942916632
Capital,AgrFishFor,HighIncome,pfe,SRnD20,0.47454181314
NatRes,AgrFishFor,HighIncome,pfe,SRnD20,1.3416563272
AEZ1,MinManuf,HighIncome,pfe,SRnD20,-8.3933067322
AEZ2,MinManuf,HighIncome,pfe,SRnD20,-8.2924451828
AEZ3,MinManuf,HighIncome,pfe,SRnD20,-3.2525844574
AEZ4,MinManuf,HighIncome,pfe,SRnD20,-1.7361847162
AEZ5,MinManuf,HighIncome,pfe,SRnD20,-2.2662553787
AEZ6,MinManuf,HighIncome,pfe,SRnD20,-2.0894212723
AEZ7,MinManuf,HighIncome,pfe,SRnD20,-2.095243454
AEZ8,MinManuf,HighIncome,pfe,SRnD20,-2.0255570412
AEZ9,MinManuf,HighIncome,pfe,SRnD20,-1.769469738
AEZ10,MinManuf,HighIncome,pfe,SRnD20,-1.4683406353
AEZ11,MinManuf,HighIncome,pfe,SRnD20,-1.8272448778
AEZ12,MinManuf,HighIncome,pfe,SRnD20,-2.8936676979
AEZ13,MinManuf,HighIncome,pfe,SRnD20,-4.9303793907
AEZ14,MinManuf,HighIncome,pfe,SRnD20,-4.9372401237
AEZ15,MinManuf,HighIncome,pfe,SRnD20,-8.6353559494
AEZ16,MinManuf,HighIncome,pfe,SRnD20,-8.4135932922
AEZ17,MinManuf,HighIncome,pfe,SRnD20,-8.6353549957
AEZ18,MinManuf,HighIncome,pfe,SRnD20,-8.6353549957
UnSkLab,MinManuf,HighIncome,pfe,SRnD20,0.2776478827
SkLab,MinManuf,HighIncome,pfe,SRnD20,0.11488825828
Capital,MinManuf,HighIncome,pfe,SRnD20,0.30279278755
NatRes,MinManuf,HighIncome,pfe,SRnD20,0.7448708415
AEZ1,Services,HighIncome,pfe,SRnD20,-2.6139326096
AEZ2,Services,HighIncome,pfe,SRnD20,-2.5710594654
AEZ3,Services,HighIncome,pfe,SRnD20,-0.46380591393
AEZ4,Services,HighIncome,pfe,SRnD20,0.15728592873
AEZ5,Services,HighIncome,pfe,SRnD20,-0.059163846076
AEZ6,Services,HighIncome,pfe,SRnD20,0.013122922741
AEZ7,Services,HighIncome,pfe,SRnD20,0.010855997913
AEZ8,Services,HighIncome,pfe,SRnD20,0.03921032697
AEZ9,Services,HighIncome,pfe,SRnD20,0.1437150687
AEZ10,Services,HighIncome,pfe,SRnD20,0.26639142632
AEZ11,Services,HighIncome,pfe,SRnD20,0.12015222758
AEZ12,Services,HighIncome,pfe,SRnD20,-0.31627464294
AEZ13,Services,HighIncome,pfe,SRnD20,-1.1578472853
AEZ14,Services,HighIncome,pfe,SRnD20,-1.1606997252
AEZ15,Services,HighIncome,pfe,SRnD20,-2.7169339657
AEZ16,Services,HighIncome,pfe,SRnD20,-2.622559309
AEZ17,Services,HighIncome,pfe,SRnD20,-2.7169339657
AEZ18,Services,HighIncome,pfe,SRnD20,-2.7169339657
UnSkLab,Services,HighIncome,pfe,SRnD20,0.36598825455
SkLab,Services,HighIncome,pfe,SRnD20,0.11083651334
Capital,Services,HighIncome,pfe,SRnD20,0.40536126494
NatRes,Services,HighIncome,pfe,SRnD20,1.2157343626
AEZ1,AgrFishFor,MidIncome,pfe,SRnD20,-8.1835727692
AEZ2,AgrFishFor,MidIncome,pfe,SRnD20,-3.6590769291
AEZ3,AgrFishFor,MidIncome,pfe,SRnD20,-3.2045257092
AEZ4,AgrFishFor,MidIncome,pfe,SRnD20,-2.1880686283
AEZ5,AgrFishFor,MidIncome,pfe,SRnD20,-3.6471850872
AEZ6,AgrFishFor,MidIncome,pfe,SRnD20,-4.7092561722
AEZ7,AgrFishFor,MidIncome,pfe,SRnD20,-5.7733635902
AEZ8,AgrFishFor,MidIncome,pfe,SRnD20,-7.1134476662
AEZ9,AgrFishFor,MidIncome,pfe,SRnD20,-7.4131293297
AEZ10,AgrFishFor,MidIncome,pfe,SRnD20,-8.3509254456
AEZ11,AgrFishFor,MidIncome,pfe,SRnD20,-8.1607427597
AEZ12,AgrFishFor,MidIncome,pfe,SRnD20,-9.3371963501
AEZ13,AgrFishFor,MidIncome,pfe,SRnD20,-10.993366241
AEZ14,AgrFishFor,MidIncome,pfe,SRnD20,-10.278817177
AEZ15,AgrFishFor,MidIncome,pfe,SRnD20,-9.924279213
AEZ16,AgrFishFor,MidIncome,pfe,SRnD20,-7.4736833572
AEZ17,AgrFishFor,MidIncome,pfe,SRnD20,-17.643527985
AEZ18,AgrFishFor,MidIncome,pfe,SRnD20,-19.356403351
UnSkLab,AgrFishFor,MidIncome,pfe,SRnD20,0.33982565999
SkLab,AgrFishFor,MidIncome,pfe,SRnD20,0.24504522979
Capital,AgrFishFor,MidIncome,pfe,SRnD20,0.32238504291
NatRes,AgrFishFor,MidIncome,pfe,SRnD20,0.93042290211
AEZ1,MinManuf,MidIncome,pfe,SRnD20,-11.19494915
AEZ2,MinManuf,MidIncome,pfe,SRnD20,-11.191587448
AEZ3,MinManuf,MidIncome,pfe,SRnD20,-9.3443183899
AEZ4,MinManuf,MidIncome,pfe,SRnD20,-7.1384372711
AEZ5,MinManuf,MidIncome,pfe,SRnD20,-7.0354633331
AEZ6,MinManuf,MidIncome,pfe,SRnD20,-4.9197077751
AEZ7,MinManuf,MidIncome,pfe,SRnD20,-9.3425979614
AEZ8,MinManuf,MidIncome,pfe,SRnD20,-8.9675636292
AEZ9,MinManuf,MidIncome,pfe,SRnD20,-7.5144138336
AEZ10,MinManuf,MidIncome,pfe,SRnD20,-7.0116086006
AEZ11,MinManuf,MidIncome,pfe,SRnD20,-4.725133419
AEZ12,MinManuf,MidIncome,pfe,SRnD20,-5.2739810944
AEZ13,MinManuf,MidIncome,pfe,SRnD20,-9.1372680664
AEZ14,MinManuf,MidIncome,pfe,SRnD20,-8.3366250992
AEZ15,MinManuf,MidIncome,pfe,SRnD20,-8.3451442719
AEZ16,MinManuf,MidIncome,pfe,SRnD20,-10.76727581
AEZ17,MinManuf,MidIncome,pfe,SRnD20,-11.23840332
AEZ18,MinManuf,MidIncome,pfe,SRnD20,-11.035858154
UnSkLab,MinManuf,MidIncome,pfe,SRnD20,0.32091215253
SkLab,MinManuf,MidIncome,pfe,SRnD20,0.24588473141
Capital,MinManuf,MidIncome,pfe,SRnD20,0.36989670992
NatRes,MinManuf,MidIncome,pfe,SRnD20,0.63684999943
AEZ1,Services,MidIncome,pfe,SRnD20,-4.3870992661
AEZ2,Services,MidIncome,pfe,SRnD20,-4.3856515884
AEZ3,Services,MidIncome,pfe,SRnD20,-3.5950860977
AEZ4,Services,MidIncome,pfe,SRnD20,-2.6636066437
AEZ5,Services,MidIncome,pfe,SRnD20,-2.6204493046
AEZ6,Services,MidIncome,pfe,SRnD20,-1.7399978638
AEZ7,Services,MidIncome,pfe,SRnD20,-3.5943541527
AEZ8,Services,MidIncome,pfe,SRnD20,-3.4350364208
AEZ9,Services,MidIncome,pfe,SRnD20,-2.8214240074
AEZ10,Services,MidIncome,pfe,SRnD20,-2.610455513
AEZ11,Services,MidIncome,pfe,SRnD20,-1.659620285
AEZ12,Services,MidIncome,pfe,SRnD20,-1.8866007328
AEZ13,Services,MidIncome,pfe,SRnD20,-3.5070779324
AEZ14,Services,MidIncome,pfe,SRnD20,-3.1678967476
AEZ15,Services,MidIncome,pfe,SRnD20,-3.1714951992
AEZ16,Services,MidIncome,pfe,SRnD20,-4.2031955719
AEZ17,Services,MidIncome,pfe,SRnD20,-4.4058156013
AEZ18,Services,MidIncome,pfe,SRnD20,-4.3186249733
UnSkLab,Services,MidIncome,pfe,SRnD20,0.26903894544
SkLab,Services,MidIncome,pfe,SRnD20,0.19279676676
Capital,Services,MidIncome,pfe,SRnD20,0.29589557648
NatRes,Services,MidIncome,pfe,SRnD20,0.54370772839
AEZ1,AgrFishFor,LowIncome,pfe,SRnD20,-22.86857605
AEZ2,AgrFishFor,LowIncome,pfe,SRnD20,-22.999965668
AEZ3,AgrFishFor,LowIncome,pfe,SRnD20,-21.804334641
AEZ4,AgrFishFor,LowIncome,pfe,SRnD20,-22.039951324
AEZ5,AgrFishFor,LowIncome,pfe,SRnD20,-19.935510635
AEZ6,AgrFishFor,LowIncome,pfe,SRnD20,-17.450019836
AEZ7,AgrFishFor,LowIncome,pfe,SRnD20,-14.56516552
AEZ8,AgrFishFor,LowIncome,pfe,SRnD20,-12.794775009
AEZ9,AgrFishFor,LowIncome,pfe,SRnD20,-13.899060249
AEZ10,AgrFishFor,LowIncome,pfe,SRnD20,-10.956792831
AEZ11,AgrFishFor,LowIncome,pfe,SRnD20,-9.3801259995
AEZ12,AgrFishFor,LowIncome,pfe,SRnD20,-9.7711639404
AEZ13,AgrFishFor,LowIncome,pfe,SRnD20,-20.992776871
AEZ14,AgrFishFor,LowIncome,pfe,SRnD20,-11.196735382
AEZ15,AgrFishFor,LowIncome,pfe,SRnD20,-10.423031807
AEZ16,AgrFishFor,LowIncome,pfe,SRnD20,-14.065221786
AEZ17,AgrFishFor,LowIncome,pfe,SRnD20,-22.399358749
AEZ18,AgrFishFor,LowIncome,pfe,SRnD20,-23.731826782
UnSkLab,AgrFishFor,LowIncome,pfe,SRnD20,0.12641860545
SkLab,AgrFishFor,LowIncome,pfe,SRnD20,0.1123989448
Capital,AgrFishFor,LowIncome,pfe,SRnD20,0.1224571541
NatRes,AgrFishFor,LowIncome,pfe,SRnD20,0.69356411695
AEZ1,MinManuf,LowIncome,pfe,SRnD20,-16.223752975
AEZ2,MinManuf,LowIncome,pfe,SRnD20,-16.321125031
AEZ3,MinManuf,LowIncome,pfe,SRnD20,-16.330608368
AEZ4,MinManuf,LowIncome,pfe,SRnD20,-16.373270035
AEZ5,MinManuf,LowIncome,pfe,SRnD20,-16.046010971
AEZ6,MinManuf,LowIncome,pfe,SRnD20,-12.164254189
AEZ7,MinManuf,LowIncome,pfe,SRnD20,-16.109407425
AEZ8,MinManuf,LowIncome,pfe,SRnD20,-15.653549194
AEZ9,MinManuf,LowIncome,pfe,SRnD20,-6.1204648018
AEZ10,MinManuf,LowIncome,pfe,SRnD20,-2.8871576786
AEZ11,MinManuf,LowIncome,pfe,SRnD20,-7.7815890312
AEZ12,MinManuf,LowIncome,pfe,SRnD20,-8.6558790207
AEZ13,MinManuf,LowIncome,pfe,SRnD20,-16.309064865
AEZ14,MinManuf,LowIncome,pfe,SRnD20,-11.164027214
AEZ15,MinManuf,LowIncome,pfe,SRnD20,-6.0278897285
AEZ16,MinManuf,LowIncome,pfe,SRnD20,-8.4420108795
AEZ17,MinManuf,LowIncome,pfe,SRnD20,-15.994337082
AEZ18,MinManuf,LowIncome,pfe,SRnD20,-16.446212769
UnSkLab,MinManuf,LowIncome,pfe,SRnD20,0.11858080328
SkLab,MinManuf,LowIncome,pfe,SRnD20,0.10594355315
Capital,MinManuf,LowIncome,pfe,SRnD20,0.11971379071
NatRes,MinManuf,LowIncome,pfe,SRnD20,0.83096313477
AEZ1,Services,LowIncome,pfe,SRnD20,-6.8289971352
AEZ2,Services,LowIncome,pfe,SRnD20,-6.8723263741
AEZ3,Services,LowIncome,pfe,SRnD20,-6.8765468597
AEZ4,Services,LowIncome,pfe,SRnD20,-6.8955416679
AEZ5,Services,LowIncome,pfe,SRnD20,-6.7499833107
AEZ6,Services,LowIncome,pfe,SRnD20,-5.0488238335
AEZ7,Services,LowIncome,pfe,SRnD20,-6.7781510353
AEZ8,Services,LowIncome,pfe,SRnD20,-6.5758781433
AEZ9,Services,LowIncome,pfe,SRnD20,-2.4877090454
AEZ10,Services,LowIncome,pfe,SRnD20,-1.1580644846
AEZ11,Services,LowIncome,pfe,SRnD20,-3.1815202236
AEZ12,Services,LowIncome,pfe,SRnD20,-3.5497024059
AEZ13,Services,LowIncome,pfe,SRnD20,-6.8669581413
AEZ14,Services,LowIncome,pfe,SRnD20,-4.6178269386
AEZ15,Services,LowIncome,pfe,SRnD20,-2.4492599964
AEZ16,Services,LowIncome,pfe,SRnD20,-3.4594449997
AEZ17,Services,LowIncome,pfe,SRnD20,-6.7270302773
AEZ18,Services,LowIncome,pfe,SRnD20,-6.9280309677
UnSkLab,Services,LowIncome,pfe,SRnD20,0.11991068721
SkLab,Services,LowIncome,pfe,SRnD20,0.10668005049
Capital,Services,LowIncome,pfe,SRnD20,0.12160891294
NatRes,Services,LowIncome,pfe,SRnD20,0.41687783599
AEZ1,AgrFishFor,World,pfe,SRnD20,-9.5408792496
AEZ2,AgrFishFor,World,pfe,SRnD20,-4.4867563248
AEZ3,AgrFishFor,World,pfe,SRnD20,-3.827432394
AEZ4,AgrFishFor,World,pfe,SRnD20,-2.8322398663
AEZ5,AgrFishFor,World,pfe,SRnD20,-4.2634310722
AEZ6,AgrFishFor,World,pfe,SRnD20,-5.1288809776
AEZ7,AgrFishFor,World,pfe,SRnD20,-6.3795776367
AEZ8,AgrFishFor,World,pfe,SRnD20,-8.4433641434
AEZ9,AgrFishFor,World,pfe,SRnD20,-8.7877607346
AEZ10,AgrFishFor,World,pfe,SRnD20,-10.051091194
AEZ11,AgrFishFor,World,pfe,SRnD20,-9.1839857101
AEZ12,AgrFishFor,World,pfe,SRnD20,-9.5921564102
AEZ13,AgrFishFor,World,pfe,SRnD20,-13.151846886
AEZ14,AgrFishFor,World,pfe,SRnD20,-11.807402611
AEZ15,AgrFishFor,World,pfe,SRnD20,-11.720643997
AEZ16,AgrFishFor,World,pfe,SRnD20,-9.0666913986
AEZ17,AgrFishFor,World,pfe,SRnD20,-18.969108582
AEZ18,AgrFishFor,World,pfe,SRnD20,-20.113283157
UnSkLab,AgrFishFor,World,pfe,SRnD20,0.19571261108
SkLab,AgrFishFor,World,pfe,SRnD20,0.1522488296
Capital,AgrFishFor,World,pfe,SRnD20,0.22353434563
NatRes,AgrFishFor,World,pfe,SRnD20,0.71085047722
AEZ1,MinManuf,World,pfe,SRnD20,-9.5408792496
AEZ2,MinManuf,World,pfe,SRnD20,-4.4867563248
AEZ3,MinManuf,World,pfe,SRnD20,-3.827432394
AEZ4,MinManuf,World,pfe,SRnD20,-2.8322398663
AEZ5,MinManuf,World,pfe,SRnD20,-4.2634310722
AEZ6,MinManuf,World,pfe,SRnD20,-5.1288809776
AEZ7,MinManuf,World,pfe,SRnD20,-6.3795776367
AEZ8,MinManuf,World,pfe,SRnD20,-8.4433641434
AEZ9,MinManuf,World,pfe,SRnD20,-8.7877607346
AEZ10,MinManuf,World,pfe,SRnD20,-10.051091194
AEZ11,MinManuf,World,pfe,SRnD20,-9.1839857101
AEZ12,MinManuf,World,pfe,SRnD20,-9.5921564102
AEZ13,MinManuf,World,pfe,SRnD20,-13.151846886
AEZ14,MinManuf,World,pfe,SRnD20,-11.807402611
AEZ15,MinManuf,World,pfe,SRnD20,-11.720643997
AEZ16,MinManuf,World,pfe,SRnD20,-9.0666913986
AEZ17,MinManuf,World,pfe,SRnD20,-18.969108582
AEZ18,MinManuf,World,pfe,SRnD20,-20.113283157
UnSkLab,MinManuf,World,pfe,SRnD20,0.19571261108
SkLab,MinManuf,World,pfe,SRnD20,0.1522488296
Capital,MinManuf,World,pfe,SRnD20,0.22353434563
NatRes,MinManuf,World,pfe,SRnD20,0.71085047722
AEZ1,Services,World,pfe,SRnD20,-9.5408792496
AEZ2,Services,World,pfe,SRnD20,-4.4867563248
AEZ3,Services,World,pfe,SRnD20,-3.827432394
AEZ4,Services,World,pfe,SRnD20,-2.8322398663
AEZ5,Services,World,pfe,SRnD20,-4.2634310722
AEZ6,Services,World,pfe,SRnD20,-5.1288809776
AEZ7,Services,World,pfe,SRnD20,-6.3795776367
AEZ8,Services,World,pfe,SRnD20,-8.4433641434
AEZ9,Services,World,pfe,SRnD20,-8.7877607346
AEZ10,Services,World,pfe,SRnD20,-10.051091194
AEZ11,Services,World,pfe,SRnD20,-9.1839857101
AEZ12,Services,World,pfe,SRnD20,-9.5921564102
AEZ13,Services,World,pfe,SRnD20,-13.151846886
AEZ14,Services,World,pfe,SRnD20,-11.807402611
AEZ15,Services,World,pfe,SRnD20,-11.720643997
AEZ16,Services,World,pfe,SRnD20,-9.0666913986
AEZ17,Services,World,pfe,SRnD20,-18.969108582
AEZ18,Services,World,pfe,SRnD20,-20.113283157
UnSkLab,Services,World,pfe,SRnD20,0.19571261108
SkLab,Services,World,pfe,SRnD20,0.1522488296
Capital,Services,World,pfe,SRnD20,0.22353434563
NatRes,Services,World,pfe,SRnD20,0.71085047722
AEZ1,AgrFishFor,HighIncome,qfe,SRnD20,0.086343668401
AEZ2,AgrFishFor,HighIncome,qfe,SRnD20,-7.34457140788436E-0003
AEZ3,AgrFishFor,HighIncome,qfe,SRnD20,-0.12664343417
AEZ4,AgrFishFor,HighIncome,qfe,SRnD20,-0.16508665681
AEZ5,AgrFishFor,HighIncome,qfe,SRnD20,-0.078192032874
AEZ6,AgrFishFor,HighIncome,qfe,SRnD20,-0.027481593192
AEZ7,AgrFishFor,HighIncome,qfe,SRnD20,-0.010023126379
AEZ8,AgrFishFor,HighIncome,qfe,SRnD20,-5.28551591560245E-0003
AEZ9,AgrFishFor,HighIncome,qfe,SRnD20,0.016376735643
AEZ10,AgrFishFor,HighIncome,qfe,SRnD20,-7.32737593352795E-0003
AEZ11,AgrFishFor,HighIncome,qfe,SRnD20,-2.97563010826707E-0003
AEZ12,AgrFishFor,HighIncome,qfe,SRnD20,0.012299893424
AEZ13,AgrFishFor,HighIncome,qfe,SRnD20,0.13908730447
AEZ14,AgrFishFor,HighIncome,qfe,SRnD20,0.24953790009
AEZ15,AgrFishFor,HighIncome,qfe,SRnD20,0.40501359105
AEZ16,AgrFishFor,HighIncome,qfe,SRnD20,0.39152482152
AEZ17,AgrFishFor,HighIncome,qfe,SRnD20,0.40501353145
AEZ18,AgrFishFor,HighIncome,qfe,SRnD20,0.40501365066
UnSkLab,AgrFishFor,HighIncome,qfe,SRnD20,-1.1461222172
SkLab,AgrFishFor,HighIncome,qfe,SRnD20,-0.99495685101
Capital,AgrFishFor,HighIncome,qfe,SRnD20,-0.34355482459
NatRes,AgrFishFor,HighIncome,qfe,SRnD20,0.31786692142
AEZ1,MinManuf,HighIncome,qfe,SRnD20,4.0712447166
AEZ2,MinManuf,HighIncome,qfe,SRnD20,4.0222449303
AEZ3,MinManuf,HighIncome,qfe,SRnD20,1.6677000523
AEZ4,MinManuf,HighIncome,qfe,SRnD20,0.99327784777
AEZ5,MinManuf,HighIncome,qfe,SRnD20,1.2273285389
AEZ6,MinManuf,HighIncome,qfe,SRnD20,1.1490468979
AEZ7,MinManuf,HighIncome,qfe,SRnD20,1.1516207457
AEZ8,MinManuf,HighIncome,qfe,SRnD20,1.1208248138
AEZ9,MinManuf,HighIncome,qfe,SRnD20,1.0079216957
AEZ10,MinManuf,HighIncome,qfe,SRnD20,0.87569695711
AEZ11,MinManuf,HighIncome,qfe,SRnD20,1.0333567858
AEZ12,MinManuf,HighIncome,qfe,SRnD20,1.5067132711
AEZ13,MinManuf,HighIncome,qfe,SRnD20,2.4317154884
AEZ14,MinManuf,HighIncome,qfe,SRnD20,2.4348788261
AEZ15,MinManuf,HighIncome,qfe,SRnD20,4.1891469955
AEZ16,MinManuf,HighIncome,qfe,SRnD20,4.0811085701
AEZ17,MinManuf,HighIncome,qfe,SRnD20,4.1891469955
AEZ18,MinManuf,HighIncome,qfe,SRnD20,4.1891469955
UnSkLab,MinManuf,HighIncome,qfe,SRnD20,0.13706749678
SkLab,MinManuf,HighIncome,qfe,SRnD20,0.23714573681
Capital,MinManuf,HighIncome,qfe,SRnD20,-0.0396357961
NatRes,MinManuf,HighIncome,qfe,SRnD20,-0.11140509695
AEZ1,Services,HighIncome,qfe,SRnD20,5.3524532318
AEZ2,Services,HighIncome,qfe,SRnD20,5.2889461517
AEZ3,Services,HighIncome,qfe,SRnD20,2.2471778393
AEZ4,Services,HighIncome,qfe,SRnD20,1.3795251846
AEZ5,Services,HighIncome,qfe,SRnD20,1.6804506779
AEZ6,Services,HighIncome,qfe,SRnD20,1.5797803402
AEZ7,Services,HighIncome,qfe,SRnD20,1.5830897093
AEZ8,Services,HighIncome,qfe,SRnD20,1.5434918404
AEZ9,Services,HighIncome,qfe,SRnD20,1.3983471394
AEZ10,Services,HighIncome,qfe,SRnD20,1.2284216881
AEZ11,Services,HighIncome,qfe,SRnD20,1.4310420752
AEZ12,Services,HighIncome,qfe,SRnD20,2.0399196148
AEZ13,Services,HighIncome,qfe,SRnD20,3.2320454121
AEZ14,Services,HighIncome,qfe,SRnD20,3.236127615
AEZ15,Services,HighIncome,qfe,SRnD20,5.5053014755
AEZ16,Services,HighIncome,qfe,SRnD20,5.3652391434
AEZ17,Services,HighIncome,qfe,SRnD20,5.5053014755
AEZ18,Services,HighIncome,qfe,SRnD20,5.5053014755
UnSkLab,Services,HighIncome,qfe,SRnD20,0.060053177178
SkLab,Services,HighIncome,qfe,SRnD20,0.35397979617
Capital,Services,HighIncome,qfe,SRnD20,0.058281376958
NatRes,Services,HighIncome,qfe,SRnD20,-0.070078976452
AEZ1,AgrFishFor,MidIncome,qfe,SRnD20,0.19815869629
AEZ2,AgrFishFor,MidIncome,qfe,SRnD20,9.62753221392632E-0003
AEZ3,AgrFishFor,MidIncome,qfe,SRnD20,-0.015479919501
AEZ4,AgrFishFor,MidIncome,qfe,SRnD20,-0.031648989767
AEZ5,AgrFishFor,MidIncome,qfe,SRnD20,-0.067896910012
AEZ6,AgrFishFor,MidIncome,qfe,SRnD20,-0.31351822615
AEZ7,AgrFishFor,MidIncome,qfe,SRnD20,0.023537844419
AEZ8,AgrFishFor,MidIncome,qfe,SRnD20,-4.05649887397885E-0003
AEZ9,AgrFishFor,MidIncome,qfe,SRnD20,-0.015020331368
AEZ10,AgrFishFor,MidIncome,qfe,SRnD20,2.31590890325606E-0003
AEZ11,AgrFishFor,MidIncome,qfe,SRnD20,-3.12504544854164E-0003
AEZ12,AgrFishFor,MidIncome,qfe,SRnD20,-0.019973857328
AEZ13,AgrFishFor,MidIncome,qfe,SRnD20,0.27076169848
AEZ14,AgrFishFor,MidIncome,qfe,SRnD20,0.16881255805
AEZ15,AgrFishFor,MidIncome,qfe,SRnD20,0.072380341589
AEZ16,AgrFishFor,MidIncome,qfe,SRnD20,0.12567210197
AEZ17,AgrFishFor,MidIncome,qfe,SRnD20,0.87384301424
AEZ18,AgrFishFor,MidIncome,qfe,SRnD20,1.0345213413
UnSkLab,AgrFishFor,MidIncome,qfe,SRnD20,-0.7706592083
SkLab,AgrFishFor,MidIncome,qfe,SRnD20,-0.88081026077
Capital,AgrFishFor,MidIncome,qfe,SRnD20,-0.21367166936
NatRes,AgrFishFor,MidIncome,qfe,SRnD20,0.17358076572
AEZ1,MinManuf,MidIncome,qfe,SRnD20,5.3493123055
AEZ2,MinManuf,MidIncome,qfe,SRnD20,5.3476047516
AEZ3,MinManuf,MidIncome,qfe,SRnD20,4.4235348701
AEZ4,MinManuf,MidIncome,qfe,SRnD20,3.3546845913
AEZ5,MinManuf,MidIncome,qfe,SRnD20,3.3056747913
AEZ6,MinManuf,MidIncome,qfe,SRnD20,2.3155624866
AEZ7,MinManuf,MidIncome,qfe,SRnD20,4.4226880074
AEZ8,MinManuf,MidIncome,qfe,SRnD20,4.2383618355
AEZ9,MinManuf,MidIncome,qfe,SRnD20,3.5342833996
AEZ10,MinManuf,MidIncome,qfe,SRnD20,3.2943301201
AEZ11,MinManuf,MidIncome,qfe,SRnD20,2.2260870934
AEZ12,MinManuf,MidIncome,qfe,SRnD20,2.4791486263
AEZ13,MinManuf,MidIncome,qfe,SRnD20,4.3216309547
AEZ14,MinManuf,MidIncome,qfe,SRnD20,3.9306998253
AEZ15,MinManuf,MidIncome,qfe,SRnD20,3.9348323345
AEZ16,MinManuf,MidIncome,qfe,SRnD20,5.1329374313
AEZ17,MinManuf,MidIncome,qfe,SRnD20,5.371380806
AEZ18,MinManuf,MidIncome,qfe,SRnD20,5.2686429024
UnSkLab,MinManuf,MidIncome,qfe,SRnD20,0.037893027067
SkLab,MinManuf,MidIncome,qfe,SRnD20,0.078924484551
Capital,MinManuf,MidIncome,qfe,SRnD20,-0.031357571483
NatRes,MinManuf,MidIncome,qfe,SRnD20,-0.027199003845
AEZ1,Services,MidIncome,qfe,SRnD20,6.9171562195
AEZ2,Services,MidIncome,qfe,SRnD20,6.914937973
AEZ3,Services,MidIncome,qfe,SRnD20,5.7156238556
AEZ4,Services,MidIncome,qfe,SRnD20,4.3321118355
AEZ5,Services,MidIncome,qfe,SRnD20,4.2687702179
AEZ6,Services,MidIncome,qfe,SRnD20,2.9909212589
AEZ7,Services,MidIncome,qfe,SRnD20,5.7145252228
AEZ8,Services,MidIncome,qfe,SRnD20,5.4756493568
AEZ9,Services,MidIncome,qfe,SRnD20,4.5643033981
AEZ10,Services,MidIncome,qfe,SRnD20,4.254108429
AEZ11,Services,MidIncome,qfe,SRnD20,2.8756136894
AEZ12,Services,MidIncome,qfe,SRnD20,3.2018098831
AEZ13,Services,MidIncome,qfe,SRnD20,5.5835475922
AEZ14,Services,MidIncome,qfe,SRnD20,5.0772047043
AEZ15,Services,MidIncome,qfe,SRnD20,5.0825543404
AEZ16,Services,MidIncome,qfe,SRnD20,6.6360654831
AEZ17,Services,MidIncome,qfe,SRnD20,6.9458327293
AEZ18,Services,MidIncome,qfe,SRnD20,6.8123397827
UnSkLab,Services,MidIncome,qfe,SRnD20,0.039640545845
SkLab,Services,MidIncome,qfe,SRnD20,0.16194976866
Capital,Services,MidIncome,qfe,SRnD20,0.030882390216
NatRes,Services,MidIncome,qfe,SRnD20,-0.20037311316
AEZ1,AgrFishFor,LowIncome,qfe,SRnD20,3.1782274246
AEZ2,AgrFishFor,LowIncome,qfe,SRnD20,3.1668567657
AEZ3,AgrFishFor,LowIncome,qfe,SRnD20,2.6447050571
AEZ4,AgrFishFor,LowIncome,qfe,SRnD20,2.845815897
AEZ5,AgrFishFor,LowIncome,qfe,SRnD20,2.4388680458
AEZ6,AgrFishFor,LowIncome,qfe,SRnD20,1.445830822
AEZ7,AgrFishFor,LowIncome,qfe,SRnD20,0.62443906069
AEZ8,AgrFishFor,LowIncome,qfe,SRnD20,-0.063163407147
AEZ9,AgrFishFor,LowIncome,qfe,SRnD20,0.022404046729
AEZ10,AgrFishFor,LowIncome,qfe,SRnD20,-0.071439929307
AEZ11,AgrFishFor,LowIncome,qfe,SRnD20,0.063191711903
AEZ12,AgrFishFor,LowIncome,qfe,SRnD20,0.10754429549
AEZ13,AgrFishFor,LowIncome,qfe,SRnD20,2.6731464863
AEZ14,AgrFishFor,LowIncome,qfe,SRnD20,0.93949109316
AEZ15,AgrFishFor,LowIncome,qfe,SRnD20,0.44000995159
AEZ16,AgrFishFor,LowIncome,qfe,SRnD20,1.6140180826
AEZ17,AgrFishFor,LowIncome,qfe,SRnD20,3.1465084553
AEZ18,AgrFishFor,LowIncome,qfe,SRnD20,3.9333827496
UnSkLab,AgrFishFor,LowIncome,qfe,SRnD20,-0.61265796423
SkLab,AgrFishFor,LowIncome,qfe,SRnD20,-0.79153239727
Capital,AgrFishFor,LowIncome,qfe,SRnD20,-0.58150660992
NatRes,AgrFishFor,LowIncome,qfe,SRnD20,-0.10534666479
AEZ1,MinManuf,LowIncome,qfe,SRnD20,8.0670318604
AEZ2,MinManuf,LowIncome,qfe,SRnD20,8.1208314896
AEZ3,MinManuf,LowIncome,qfe,SRnD20,8.1260738373
